FinalName,FullName,Name,Gender,Country,Date,Competition,Round,Location,Apparatus,Rank,Score
adam dobrovitz,adam dobrovitz,adam dobrovitz,m,HUN,2022-06-12,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",SR,16.0,12.8
adam dobrovitz,adam dobrovitz,adam dobrovitz,m,HUN,2022-06-12,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",VT1,13.0,14.1
adam logan,adam logan,adam logan,m,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,,13.233
adam steele,adam steele,adam steele,m,IRL,2022-03-05,2022 Doha World Cup,qual,"Doha, Qatar",FX,5.0,13.966
adam steele,adam steele,adam steele,m,IRL,2022-03-05,2022 Doha World Cup,final,"Doha, Qatar",FX,7.0,12.766
adam steele,adam steele,adam steele,m,IRL,2022-03-05,2022 Doha World Cup,qual,"Doha, Qatar",PH,16.0,12.966
adam steele,adam steele,adam steele,m,IRL,2022-03-20,2022 Cairo World Cup,final,"Cairo, Egypt",FX,3.0,13.933
adam steele,adam steele,adam steele,m,IRL,2022-03-20,2022 Cairo World Cup,qual,"Cairo, Egypt",FX,6.0,13.6
adam steele,adam steele,adam steele,m,IRL,2022-03-20,2022 Cairo World Cup,qual,"Cairo, Egypt",PH,24.0,12.3
adam steele,adam steele,adam steele,m,IRL,2022-04-03,2022 Baku World Cup,final,"Baku, Azerbaijan",FX,6.0,13.7
adam steele,adam steele,adam steele,m,IRL,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",FX,4.0,13.933
adam steele,adam steele,adam steele,m,IRL,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",PH,26.0,12.766
adam steele,adam steele,adam steele,m,IRL,2023-02-26,2023 Cottbus World Cup,qual,"Cottbus, Germany",PH,18.0,13.766
adam steele,adam steele,adam steele,m,IRL,2023-03-04,2023 Doha World Cup,qual,"Doha, Qatar",PH,22.0,13.466
adam steele,adam steele,adam steele,m,IRL,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",FX,66.0,13.0
adam steele,adam steele,adam steele,m,IRL,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",HB,71.0,12.4
adam steele,adam steele,adam steele,m,IRL,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",PB,91.0,12.4
adam steele,adam steele,adam steele,m,IRL,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",PH,22.0,13.433
adam steele,adam steele,adam steele,m,IRL,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",SR,113.0,12.0
adam steele,adam steele,adam steele,m,IRL,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,75.0,13.7
adam steele,adam steele,adam steele,m,IRL,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,138.0,10.766
adam steele,adam steele,adam steele,m,IRL,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",HB,85.0,12.733
adam steele,adam steele,adam steele,m,IRL,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PB,125.0,12.166
adam steele,adam steele,adam steele,m,IRL,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",PH,101.0,12.1
adam steele,adam steele,adam steele,m,IRL,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",SR,110.0,12.366
adam steele,adam steele,adam steele,m,IRL,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,30.0,14.366
adam tobin,adam tobin,adam tobin,m,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",FX,13.0,13.15
adam tobin,adam tobin,adam tobin,m,GBR,2022-03-27,2022 British Gymnastics Championships,final,"Liverpool, England",HB,8.0,10.6
adam tobin,adam tobin,adam tobin,m,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",HB,3.0,13.65
adam tobin,adam tobin,adam tobin,m,GBR,2022-03-27,2022 British Gymnastics Championships,final,"Liverpool, England",PB,5.0,13.633
adam tobin,adam tobin,adam tobin,m,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",PB,6.0,13.7
adam tobin,adam tobin,adam tobin,m,GBR,2022-03-27,2022 British Gymnastics Championships,final,"Liverpool, England",PH,7.0,11.1
adam tobin,adam tobin,adam tobin,m,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",PH,8.0,12.6
adam tobin,adam tobin,adam tobin,m,GBR,2022-03-27,2022 British Gymnastics Championships,final,"Liverpool, England",SR,4.0,13.233
adam tobin,adam tobin,adam tobin,m,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",SR,8.0,13.2
adam tobin,adam tobin,adam tobin,m,GBR,2022-03-27,2022 British Gymnastics Championships,qual,"Liverpool, England",VT1,14.0,14.0
adam tobin,adam tobin,adam tobin,m,GBR,2022-10-02,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",FX,10.0,13.55
adam tobin,adam tobin,adam tobin,m,GBR,2022-10-02,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",HB,12.0,13.1
adam tobin,adam tobin,adam tobin,m,GBR,2022-10-02,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",PB,6.0,13.9
adam tobin,adam tobin,adam tobin,m,GBR,2022-10-02,2022 Szombathely World Challenge Cup,final,"Szombathely, Hungary",PB,6.0,13.766
adam tobin,adam tobin,adam tobin,m,GBR,2022-10-02,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",PH,19.0,12.8
adam tobin,adam tobin,adam tobin,m,GBR,2022-10-02,2022 Szombathely World Challenge Cup,final,"Szombathely, Hungary",SR,7.0,13.6
adam tobin,adam tobin,adam tobin,m,GBR,2022-10-02,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",SR,8.0,13.25
adam tobin,adam tobin,adam tobin,m,GBR,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",HB,21.0,13.25
adam tobin,adam tobin,adam tobin,m,GBR,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PB,12.0,14.2
adam tobin,adam tobin,adam tobin,m,GBR,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",PH,40.0,11.75
adam tobin,adam tobin,adam tobin,m,GBR,2023-03-19,EnBW DTB Pokal Team Challenge 2023,qual,"Stuttgart, Germany",SR,22.0,13.3
adam tobin,adam tobin,adam tobin,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",FX,22.0,12.15
adam tobin,adam tobin,adam tobin,m,GBR,2023-03-26,2023 British Gymnastics Championships,final,"Liverpool, England",HB,1.0,13.65
adam tobin,adam tobin,adam tobin,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",HB,1.0,13.85
adam tobin,adam tobin,adam tobin,m,GBR,2023-03-26,2023 British Gymnastics Championships,final,"Liverpool, England",PB,2.0,14.3
adam tobin,adam tobin,adam tobin,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",PB,1.0,14.25
adam tobin,adam tobin,adam tobin,m,GBR,2023-03-26,2023 British Gymnastics Championships,final,"Liverpool, England",PH,5.0,12.15
adam tobin,adam tobin,adam tobin,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",PH,5.0,13.55
adam tobin,adam tobin,adam tobin,m,GBR,2023-03-26,2023 British Gymnastics Championships,final,"Liverpool, England",SR,3.0,13.95
adam tobin,adam tobin,adam tobin,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",SR,3.0,14.1
adam tobin,adam tobin,adam tobin,m,GBR,2023-03-26,2023 British Gymnastics Championships,qual,"Liverpool, England",VT1,13.0,14.6
adam tobin,adam tobin,adam tobin,m,GBR,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",FX,34.0,13.5
adam tobin,adam tobin,adam tobin,m,GBR,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",HB,23.0,13.2
adam tobin,adam tobin,adam tobin,m,GBR,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",PB,68.0,12.933
adam tobin,adam tobin,adam tobin,m,GBR,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",PH,47.0,12.9
adam tobin,adam tobin,adam tobin,m,GBR,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",SR,50.0,13.2
adam tobin,adam tobin,adam tobin,m,GBR,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,10.0,14.466
adam tobin,adam tobin,adam tobin,m,GBR,2023-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",FX,25.0,11.85
adam tobin,adam tobin,adam tobin,m,GBR,2023-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",HB,22.0,10.9
adam tobin,adam tobin,adam tobin,m,GBR,2023-06-11,2023 Osijek World Challenge Cup,qual,"Osijek, Croatia",PB,5.0,13.85
addison fatta,addison fatta,addison fatta,w,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",BB,13.0,12.55
addison fatta,addison fatta,addison fatta,w,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",FX,20.0,11.8
addison fatta,addison fatta,addison fatta,w,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",UB,6.0,13.2
addison fatta,addison fatta,addison fatta,w,USA,2022-02-27,2022 Winter Cup,AAfinal,"Frisco, Texas",VT,,13.7
addison fatta,addison fatta,addison fatta,w,USA,2022-07-31,2022 U.S. Classic,AAfinal,"West Valley City, Utah",BB,5.0,12.35
addison fatta,addison fatta,addison fatta,w,USA,2022-07-31,2022 U.S. Classic,AAfinal,"West Valley City, Utah",UB,6.0,13.15
addison fatta,addison fatta,addison fatta,w,USA,2022-08-20,2022 U.S. Championships,qual,"Tampa, FL",BB,,12.45
addison fatta,addison fatta,addison fatta,w,USA,2022-08-20,2022 U.S. Championships,final,"Tampa, FL",BB,,12.15
addison fatta,addison fatta,addison fatta,w,USA,2022-08-20,2022 U.S. Championships,qual,"Tampa, FL",FX,,12.65
addison fatta,addison fatta,addison fatta,w,USA,2022-08-20,2022 U.S. Championships,final,"Tampa, FL",FX,,13.15
addison fatta,addison fatta,addison fatta,w,USA,2022-08-20,2022 U.S. Championships,qual,"Tampa, FL",UB,,13.55
addison fatta,addison fatta,addison fatta,w,USA,2022-08-20,2022 U.S. Championships,final,"Tampa, FL",UB,,13.3
addison fatta,addison fatta,addison fatta,w,USA,2022-08-20,2022 U.S. Championships,qual,"Tampa, FL",VT,,13.05
addison fatta,addison fatta,addison fatta,w,USA,2022-08-20,2022 U.S. Championships,final,"Tampa, FL",VT,,13.9
addison fatta,addison fatta,addison fatta,w,USA,2022-10-02,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",BB,9.0,11.966
addison fatta,addison fatta,addison fatta,w,USA,2022-10-02,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",UB,1.0,13.5
addison fatta,addison fatta,addison fatta,w,USA,2022-10-02,2022 Szombathely World Challenge Cup,final,"Szombathely, Hungary",UB,3.0,13.6
addison fatta,addison fatta,addison fatta,w,USA,2022-10-02,2022 Szombathely World Challenge Cup,final,"Szombathely, Hungary",VT1,1.0,13.666
addison fatta,addison fatta,addison fatta,w,USA,2022-10-02,2022 Szombathely World Challenge Cup,qual,"Szombathely, Hungary",VT1,4.0,14.033
addison fatta,addison fatta,addison fatta,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",BB,24.0,10.8
addison fatta,addison fatta,addison fatta,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",FX,7.0,13.1
addison fatta,addison fatta,addison fatta,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",UB,10.0,12.95
addison fatta,addison fatta,addison fatta,w,USA,2023-02-26,2023 Winter Cup,AAfinal,"Louisville, Kentucky",VT,,13.9
addison fatta,addison fatta,addison fatta,w,USA,2023-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",FX,,12.167
addison fatta,addison fatta,addison fatta,w,USA,2023-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",UB,,13.7
addison fatta,addison fatta,addison fatta,w,USA,2023-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",UB,,13.667
addison fatta,addison fatta,addison fatta,w,USA,2023-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamFinal,"Medellin, Colombia",VT,,13.5
addison fatta,addison fatta,addison fatta,w,USA,2023-05-28,2023 Artistic Gymnastics Senior Pan American Championships,TeamQual,"Medellin, Colombia",VT,,13.5
addison fatta,addison fatta,addison fatta,w,USA,2023-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",BB,21.0,12.4
addison fatta,addison fatta,addison fatta,w,USA,2023-08-06,2023 Core Hydration Classic,AAfinal,"Hoffman Estates, Illinois",VT,,13.85
addison fatta,addison fatta,addison fatta,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",BB,,13.0
addison fatta,addison fatta,addison fatta,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",BB,,11.35
addison fatta,addison fatta,addison fatta,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",FX,,12.2
addison fatta,addison fatta,addison fatta,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",FX,,13.25
addison fatta,addison fatta,addison fatta,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",UB,,13.35
addison fatta,addison fatta,addison fatta,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",UB,,13.3
addison fatta,addison fatta,addison fatta,w,USA,2023-08-27,2023 U.S. Championships,qual,"San Jose, CA",VT,,13.85
addison fatta,addison fatta,addison fatta,w,USA,2023-08-27,2023 U.S. Championships,final,"San Jose, CA",VT,,13.9
addyson cheladyn,addyson cheladyn,addyson cheladyn,m,CAN,2022-10-09,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",HB,14.0,12.55
addyson cheladyn,addyson cheladyn,addyson cheladyn,m,CAN,2022-10-09,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",PB,22.0,10.0
addyson cheladyn,addyson cheladyn,addyson cheladyn,m,CAN,2022-10-09,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",PH,16.0,12.4
adela balcova,adela balcova,adela balcova,w,SVK,2022-08-14,2022 Senior European Championships,qual,"Munich, Germany",UB,76.0,11.1
adela balcova,adela balcova,adela balcova,w,SVK,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",BB,76.0,10.433
adela balcova,adela balcova,adela balcova,w,SVK,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",FX,106.0,10.666
adela balcova,adela balcova,adela balcova,w,SVK,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",UB,98.0,10.233
adela balcova,adela balcova,adela balcova,w,SVK,2023-04-16,2023 Senior European Championships,qual,"Antalya, Turkey",VT1,97.0,12.0
adeliina siikala,adeliina siikala,adeliina siikala,w,FIN,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",BB,15.0,10.8
adeliina siikala,adeliina siikala,adeliina siikala,w,FIN,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",FX,16.0,11.133
adeliina siikala,adeliina siikala,adeliina siikala,w,FIN,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",UB,16.0,6.533
adeliina siikala,adeliina siikala,adeliina siikala,w,FIN,2023-06-04,2023 Tel Aviv World Challenge Cup,final,"Tel Aviv, Israel",VT1,4.0,12.8
adeliina siikala,adeliina siikala,adeliina siikala,w,FIN,2023-06-04,2023 Tel Aviv World Challenge Cup,qual,"Tel Aviv, Israel",VT1,5.0,12.867
adeliina siikala,adeliina siikala,adeliina siikala,w,FIN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",BB,115.0,11.3
adeliina siikala,adeliina siikala,adeliina siikala,w,FIN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",FX,147.0,10.5
adeliina siikala,adeliina siikala,adeliina siikala,w,FIN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,113.0,12.766
adeliina siikala,adeliina siikala,adeliina siikala,w,FIN,2023-10-08,2023 52nd FIG Artistic Gymnastics World Championships,qual,"Antwerp, Belgium",VT1,26.0,12.766
adelina rylko,adelina rylko,adelina rylko,w,BLR,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",BB,21.0,8.8
adelina rylko,adelina rylko,adelina rylko,w,BLR,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",FX,17.0,9.966
adelina rylko,adelina rylko,adelina rylko,w,BLR,2022-02-27,2022 Cottbus World Cup,final,"Cottbus, Germany",UB,8.0,11.733
adelina rylko,adelina rylko,adelina rylko,w,BLR,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",UB,4.0,12.533
adem asil,adem asil,adem asil,m,TUR,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",FX,12.0,13.033
adem asil,adem asil,adem asil,m,TUR,2022-02-27,2022 Cottbus World Cup,final,"Cottbus, Germany",SR,4.0,14.466
adem asil,adem asil,adem asil,m,TUR,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",SR,1.0,14.533
adem asil,adem asil,adem asil,m,TUR,2022-02-27,2022 Cottbus World Cup,final,"Cottbus, Germany",VT1,3.0,14.666
adem asil,adem asil,adem asil,m,TUR,2022-02-27,2022 Cottbus World Cup,qual,"Cottbus, Germany",VT2,7.0,15.066
adem asil,adem asil,adem asil,m,TUR,2022-04-03,2022 Baku World Cup,final,"Baku, Azerbaijan",FX,8.0,13.6
adem asil,adem asil,adem asil,m,TUR,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",FX,8.0,13.666
adem asil,adem asil,adem asil,m,TUR,2022-04-03,2022 Baku World Cup,final,"Baku, Azerbaijan",SR,6.0,14.2
adem asil,adem asil,adem asil,m,TUR,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",SR,3.0,14.633
adem asil,adem asil,adem asil,m,TUR,2022-04-03,2022 Baku World Cup,qual,"Baku, Azerbaijan",VT1,14.0,14.266
adem asil,adem asil,adem asil,m,TUR,2022-06-12,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",FX,2.0,14.533
adem asil,adem asil,adem asil,m,TUR,2022-06-12,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",FX,1.0,14.2
adem asil,adem asil,adem asil,m,TUR,2022-06-12,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",HB,6.0,13.9
adem asil,adem asil,adem asil,m,TUR,2022-06-12,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",HB,5.0,13.766
adem asil,adem asil,adem asil,m,TUR,2022-06-12,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",SR,2.0,15.0
adem asil,adem asil,adem asil,m,TUR,2022-06-12,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",SR,1.0,14.9
adem asil,adem asil,adem asil,m,TUR,2022-06-12,2022 Osijek World Challenge Cup,final,"Osijek, Croatia",VT1,3.0,15.3
adem asil,adem asil,adem asil,m,TUR,2022-06-12,2022 Osijek World Challenge Cup,qual,"Osijek, Croatia",VT1,3.0,14.9
adem asil,adem asil,adem asil,m,TUR,2022-08-21,2022 Senior European Championships,final,"Munich, Germany",FX,6.0,13.366
adem asil,adem asil,adem asil,m,TUR,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",FX,7.0,14.266
adem asil,adem asil,adem asil,m,TUR,2022-08-21,2022 Senior European Championships,TeamFinal,"Munich, Germany",FX,1.0,15.233
adem asil,adem asil,adem asil,m,TUR,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",HB,60.0,12.633
adem asil,adem asil,adem asil,m,TUR,2022-08-21,2022 Senior European Championships,TeamFinal,"Munich, Germany",HB,3.0,13.9
adem asil,adem asil,adem asil,m,TUR,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",PB,15.0,14.133
adem asil,adem asil,adem asil,m,TUR,2022-08-21,2022 Senior European Championships,TeamFinal,"Munich, Germany",PB,13.0,13.866
adem asil,adem asil,adem asil,m,TUR,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",PH,27.0,13.3
adem asil,adem asil,adem asil,m,TUR,2022-08-21,2022 Senior European Championships,TeamFinal,"Munich, Germany",PH,23.0,12.033
adem asil,adem asil,adem asil,m,TUR,2022-08-21,2022 Senior European Championships,final,"Munich, Germany",SR,2.0,15.033
adem asil,adem asil,adem asil,m,TUR,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",SR,2.0,14.933
adem asil,adem asil,adem asil,m,TUR,2022-08-21,2022 Senior European Championships,TeamFinal,"Munich, Germany",SR,1.0,14.8
adem asil,adem asil,adem asil,m,TUR,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",VT1,1.0,15.2
adem asil,adem asil,adem asil,m,TUR,2022-08-21,2022 Senior European Championships,qual,"Munich, Germany",VT1,11.0,15.2
adem asil,adem asil,adem asil,m,TUR,2022-08-21,2022 Senior European Championships,TeamFinal,"Munich, Germany",VT1,1.0,15.233
adem asil,adem asil,adem asil,m,TUR,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",SR,1.0,14.9
adem asil,adem asil,adem asil,m,TUR,2022-09-25,2022 Paris World Challenge Cup,final,"Paris, France",SR,1.0,14.8
adem asil,adem asil,adem asil,m,TUR,2022-09-25,2022 Paris World Challenge Cup,qual,"Paris, France",VT1,8.0,14.75
adem asil,adem asil,adem asil,m,TUR,2022-09-25,2022 Paris World Challenge Cup,final,"Paris, France",VT1,1.0,15.0
adem asil,adem asil,adem asil,m,TUR,2022-10-09,2022 Mersin World Challenge Cup,final,"Mersin, Turkey",FX,2.0,14.3
adem asil,adem asil,adem asil,m,TUR,2022-10-09,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",FX,3.0,14.4
adem asil,adem asil,adem asil,m,TUR,2022-10-09,2022 Mersin World Challenge Cup,final,"Mersin, Turkey",HB,2.0,14.05
adem asil,adem asil,adem asil,m,TUR,2022-10-09,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",HB,2.0,13.8
adem asil,adem asil,adem asil,m,TUR,2022-10-09,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",SR,1.0,15.2
adem asil,adem asil,adem asil,m,TUR,2022-10-09,2022 Mersin World Challenge Cup,final,"Mersin, Turkey",SR,1.0,15.0
adem asil,adem asil,adem asil,m,TUR,2022-10-09,2022 Mersin World Challenge Cup,final,"Mersin, Turkey",VT1,,13.65
adem asil,adem asil,adem asil,m,TUR,2022-10-09,2022 Mersin World Challenge Cup,qual,"Mersin, Turkey",VT2,3.0,14.65
